Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
AdamW,21,2,22,1,63,16,0.004352728961803,62,0.04504159092903137
AdamW,30,1,20,1,57,17,0.0051930864120408,87,0.18994876742362976
SGD,26,2,18,1,32,21,0.0087827899004216,41,0.3170064389705658
Adadelta,29,2,17,1,41,18,0.0027234442488506,77,2.217470407485962
Adamax,30,1,20,2,34,16,0.0081618799123175,46,0.07599638402462006
RMSprop,20,2,30,1,61,22,0.0032719639237091,57,0.03830647096037865
Adadelta,18,1,22,2,44,26,0.0068509509119026,52,1.1569488048553467
AdamW,24,2,28,2,60,29,0.0063520102589457,80,0.037224702537059784
AdamW,16,2,30,2,52,30,0.0078736869405819,99,0.0390770398080349
Nadam,28,1,29,1,35,30,0.0028160529803443,76,0.24433685839176178
Adamax,17,2,28,1,59,24,0.0073791542612367,88,0.051018740981817245
Adagrad,30,2,24,2,52,28,0.0045416018189818,80,0.22768563032150269
AdamW,21,1,26,2,46,21,0.0084302838997605,99,0.06749981641769409
Adadelta,20,1,23,1,49,20,0.0068143617801346,58,1.4876428842544556
Adamax,18,1,26,1,56,22,0.0011921277180596,91,0.30795976519584656
Adamax,29,2,19,2,47,26,0.0007449852955258,125,0.11280937492847443
Adagrad,18,2,22,2,44,16,0.002899498578985,85,0.32144492864608765
AdamW,16,2,21,1,59,22,0.0023700088076259,77,0.06195998564362526
RMSprop,27,1,19,1,44,29,0.0067466687787143,101,0.22862429916858673
SGD,18,1,23,2,37,28,0.0073452573902536,118,0.3797270655632019
Adadelta,31,2,24,2,49,23,0.0027609236062826,44,1.8503649234771729
Adamax,27,1,18,1,57,26,0.0051748249286706,103,0.2193654179573059
Adagrad,29,2,27,1,39,18,0.0023594190194024,117,0.623350977897644
Adam,29,2,23,1,45,24,0.0043781933971393,35,0.05999665707349777
Adam,20,1,23,2,47,31,0.0078614605722711,51,0.06529273837804794
Adam,25,1,29,2,44,20,0.006289830944953,64,0.06363893300294876
Adamax,28,1,20,1,61,28,0.0002232102254448,112,0.4877766966819763
Adagrad,18,2,19,1,46,26,0.0074536640518282,105,0.29654625058174133
RMSprop,23,2,24,2,38,20,0.0045476414420618,54,0.04307406768202782
Adagrad,16,2,19,2,37,23,0.0079661991247101,75,0.1508859395980835
Adamax,25,1,17,1,32,24,0.0079609939718741,107,0.286080926656723
Adagrad,22,1,30,1,41,23,0.0078570078977265,54,0.39402392506599426
RMSprop,24,2,29,1,41,25,0.0087451654665275,87,0.07051000744104385
