Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adadelta,27,2,26,2,47,25,0.002796623261973,83,1.9936892986297607
Adamax,21,1,22,2,51,18,0.0049436327521518,52,0.07144345343112946
Adam,22,1,27,2,42,23,0.0051132641800926,83,0.06012239307165146
Adadelta,21,2,22,1,39,19,0.0066888104171264,58,1.1572550535202026
Adagrad,19,1,30,1,48,20,0.0047495696314279,70,0.5089393258094788
Adadelta,29,1,23,2,57,23,0.0013426395939086,50,2.1707327365875244
Adagrad,23,2,19,1,43,23,0.0016304568527918,80,0.6691541075706482
Adagrad,21,2,24,1,32,21,0.0045803354667843,56,0.43180540204048157
Adadelta,28,1,29,2,43,16,0.0058527698079894,104,1.713748574256897
Adadelta,16,1,19,1,58,16,0.0038310968881041,104,2.068873882293701
Adam,18,1,30,2,63,25,0.005726241447804,103,0.05494948476552963
Adam,22,2,24,2,39,17,0.0020920768042374,108,0.04318782314658165
RMSprop,22,1,25,1,60,21,0.0040066872655043,47,0.21317799389362335
Adadelta,30,1,20,2,61,21,0.0066389538733171,68,1.0966932773590088
Adadelta,22,1,29,2,54,25,0.004110770249393,114,1.9289170503616333
RMSprop,30,1,19,1,44,24,0.0036954314720812,57,0.26674777269363403
RMSprop,30,2,26,2,55,29,0.0075816596777753,33,0.09668745845556259
Adamax,22,1,23,2,52,18,0.0029527477378062,93,0.08744652569293976
AdamW,19,1,24,2,47,28,0.0081600750386228,110,0.06714367866516113
Adagrad,22,1,23,1,40,22,0.0085942838225557,53,0.38558778166770935
AdamW,17,2,20,1,60,22,0.0042291547119841,62,0.04515158757567406
Adamax,22,2,18,1,47,30,0.0089085190907084,64,0.041349198669195175
RMSprop,18,2,24,2,47,27,0.0010854116089163,49,0.03768375143408775
Adadelta,28,2,22,1,43,22,0.0035583756345177,53,2.099043846130371
Nadam,20,2,19,1,32,29,0.0086369896270139,72,0.0604819655418396
SGD,23,2,23,2,37,30,0.0050113661443389,61,0.2960943281650543
Adamax,30,1,27,1,32,18,0.0046095343191348,109,0.303963303565979
Adam,18,2,22,2,53,17,0.0040392628558817,108,0.0326191782951355
Adadelta,29,1,23,1,58,20,0.0057349812403442,105,1.9497406482696533
SGD,25,1,20,1,38,28,0.0027646435665416,47,0.5167660713195801
Adadelta,19,1,29,1,62,21,0.005905804458177,36,1.49373197555542
Adam,29,2,18,2,61,30,0.0083303023615096,67,0.049662865698337555
RMSprop,25,2,17,1,58,29,0.002978967115427,115,0.04223897308111191
SGD,21,1,20,1,35,23,0.0055248289560803,73,0.5579367876052856
Nadam,21,1,28,1,60,16,0.0072431913484881,41,0.30274632573127747
SGD,31,2,26,1,39,31,0.0043834915029794,78,0.4766324460506439
Adadelta,26,1,20,2,56,19,0.0091065548444052,75,0.8290725946426392
AdamW,26,1,20,2,59,19,0.0049170161112337,70,0.06252829730510712
Adagrad,27,2,28,2,40,26,0.0062432796292209,122,0.19914491474628448
