Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adagrad,20,1,26,2,37,23,0.0025892518207901,74,0.35563963651657104
SGD,18,1,22,2,51,23,0.0036900684175678,69,0.38443654775619507
Adam,24,1,29,1,42,31,0.0035444714191127,51,0.20382975041866302
RMSprop,19,2,18,2,45,19,0.0038088501434561,101,0.03455287590622902
AdamW,27,1,23,1,32,23,0.0084316045023173,44,0.29509830474853516
SGD,16,1,18,2,46,24,0.0056491723681306,48,0.23055844008922577
AdamW,29,2,29,1,59,27,0.0017107040388435,124,0.05970900505781174
Adamax,17,1,18,2,60,28,0.0090290885014345,44,0.05829770117998123
Adagrad,22,2,31,2,50,27,0.0008841977488413,122,0.8121044039726257
Adagrad,18,1,28,1,42,17,0.0070670050761421,33,0.3854218125343323
Adamax,29,1,25,2,57,28,0.0033090929154711,120,0.0796513557434082
Nadam,31,2,23,2,53,21,0.0033585521959832,76,0.03237654268741608
Adadelta,25,2,23,1,55,23,0.0075776870448024,54,1.249222755432129
Adadelta,20,1,17,2,36,27,0.001973890973295,102,2.2326440811157227
SGD,16,1,28,1,45,27,0.0070727653939527,65,0.4816710352897644
Adagrad,16,2,28,2,41,26,0.0050415581549326,42,0.1673191785812378
Adamax,25,1,17,1,62,16,0.0095783050099315,77,0.19904841482639313
Adam,17,2,16,1,53,28,0.004000132421099,39,0.050591856241226196
SGD,25,2,19,2,52,24,0.009839306996248,91,0.20925946533679962
Adam,16,2,24,1,52,18,0.0056146104612668,107,0.04447561874985695
Nadam,18,2,25,1,60,16,0.0059765173250937,62,0.044402383267879486
SGD,24,2,19,1,44,28,0.0008923416464356,68,1.9540128707885742
Adam,19,1,17,2,52,26,0.0009376296623261,126,0.08772086352109909
RMSprop,16,2,29,1,50,25,0.0086314279408519,70,0.07272930443286896
Adam,18,1,17,2,35,31,0.0045960273670271,41,0.07538969069719315
Adagrad,28,1,30,2,63,18,0.0003455087177223,90,2.12288761138916
RMSprop,25,1,22,1,57,26,0.0014934010152284,75,0.20983216166496277
Adam,30,2,21,1,36,26,0.0079463473846832,47,0.0776849091053009
SGD,18,1,31,2,53,18,0.0045793423085411,115,0.40265873074531555
RMSprop,25,2,18,2,34,16,0.002741602295299,63,0.03828937187790871
RMSprop,27,2,20,1,46,31,0.000938821452218,87,0.06463324278593063
Adamax,25,2,26,1,32,24,0.0012490840873979,114,0.12409993261098862
Nadam,26,1,30,1,52,17,0.0045928492606488,83,0.2401208132505417
Adamax,17,2,18,2,32,25,0.0076899139262855,126,0.04943787679076195
SGD,26,2,26,2,44,23,0.0085450231736923,101,0.25354138016700745
AdamW,17,2,23,2,47,16,0.0074136173030236,123,0.044800207018852234
Nadam,31,1,29,2,61,21,0.0017891635400573,109,0.06258361041545868
Adam,25,2,24,1,32,18,0.0039343853453983,117,0.054116372019052505
