Name,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adamax,40,22,0.0065663488397748,39,0.09385719895362854
SGD,37,27,0.0030653048555241,85,1.0866531133651733
Nadam,50,19,0.0028563156589272,39,0.07464981824159622
Adamax,40,27,0.001156848938002,65,0.1916925609111786
Adam,35,26,0.0095780219088759,112,0.0952736958861351
SGD,43,21,0.0086078762857206,82,0.4130728542804718
Adadelta,35,30,0.0016258276274668,103,2.2095017433166504
SGD,62,28,0.0059280547949288,38,0.3514958322048187
Adadelta,44,28,0.0023883653361355,59,2.1208298206329346
AdamW,42,26,0.0048932412418854,119,0.08227118104696274
RMSprop,45,21,0.0099342805521679,65,0.11470407992601395
Adam,57,20,0.0086045706483317,111,0.0753672793507576
Adagrad,39,29,0.0034802199772282,79,0.46005839109420776
RMSprop,62,30,0.0026019976383049,104,0.07117675244808197
Adam,48,27,0.0051302098625461,85,0.06977102160453796
Adam,59,17,0.0060194659117457,32,0.08149850368499756
Adagrad,47,22,0.0097122498054067,48,0.280696839094162
SGD,47,22,0.0054099014139985,107,0.7534374594688416
Adagrad,44,19,0.0089508713155542,51,0.2895582318305969
AdamW,35,25,0.001356793362273,127,0.1266830414533615
AdamW,34,16,0.0044377498832219,119,0.10654332488775253
Adam,36,19,0.0025570589652189,112,0.1024194285273552
Adadelta,57,17,0.0064390556908071,67,1.4188512563705444
RMSprop,55,18,0.0046442595102007,53,0.08109366148710251
Adagrad,41,17,0.000489701521983,73,1.8481322526931763
Adamax,50,25,0.0036276615961752,98,0.12946832180023193
AdamW,60,30,0.002254064644405,80,0.06460276991128922
RMSprop,32,31,0.0014669089649569,125,0.13902221620082855
Adam,49,24,0.0044835692242771,84,0.07416253536939621
SGD,48,30,0.0099732059585332,83,0.39095550775527954
AdamW,58,18,0.0064922900568316,85,0.07386332005262375
Adagrad,46,23,0.0095050293066328,38,0.2508527934551239
Adagrad,33,23,0.0016396343650083,90,0.9450785517692566
