Name,Convoluted_Layers1,Convoluted_Filters1,Convoluted_Layers2,Convoluted_Filters2,Hidden_Layer1,Hidden_Layer2,Learning_Rate,Batch_Size,Loss
Adadelta,20,1,31,2,56,17,0.0080056913221397,94,0.870774507522583
Adamax,26,2,20,2,58,20,0.0048773830191009,68,0.03595772385597229
SGD,28,2,22,1,42,18,0.0012219461264691,54,0.7730046510696411
RMSprop,25,2,17,1,46,31,0.0078490293279636,105,0.0595337375998497
Adam,21,1,19,2,32,18,0.0072192927847715,78,0.07510711997747421
RMSprop,21,2,22,2,55,22,0.0082356384843625,32,0.10423170775175095
Adadelta,20,2,21,1,53,20,0.00420869726671,95,2.0992627143859863
RMSprop,21,1,19,2,59,20,0.0014608161283383,34,0.05323414131999016
Nadam,21,1,29,1,50,16,0.0079020381023309,112,0.2968566417694092
Adagrad,26,2,22,1,34,17,0.0021812074790483,116,0.6502452492713928
Adamax,24,1,30,2,59,27,0.0022135031699865,100,0.08256686478853226
SGD,21,2,20,1,42,26,0.0011515440111526,94,1.828484058380127
Adam,28,2,28,2,63,17,0.0063755630282748,78,0.036416199058294296
Adam,30,2,16,2,44,29,0.0071793740596864,108,0.04449333995580673
AdamW,19,1,23,1,53,16,0.0084852231519713,55,0.20946478843688965
Nadam,18,1,29,2,53,17,0.0016320584372817,121,0.07500577718019485
AdamW,23,2,17,2,35,17,0.0059593983870736,109,0.041929442435503006
Nadam,29,2,21,1,56,23,0.0003728896318749,126,0.1377662867307663
Adagrad,27,1,16,1,51,25,0.0008288715135292,93,2.0832433700561523
Adadelta,18,1,20,2,44,20,0.0021907858728841,86,2.2035093307495117
Nadam,22,2,23,2,61,31,0.0034480752410993,36,0.03224797174334526
RMSprop,29,2,23,1,62,29,0.0031547173788266,50,0.0414547361433506
Adadelta,17,2,27,2,36,25,0.0024391658250439,91,2.1688923835754395
RMSprop,21,1,24,1,63,20,0.0056091762737429,48,0.30578848719596863
AdamW,17,1,21,1,42,28,0.0001652084767755,45,0.3740297555923462
AdamW,29,1,30,1,60,31,0.0003775158757084,113,0.3527383804321289
SGD,28,1,23,1,40,18,0.0082747286463656,44,0.3373827040195465
Adam,29,1,28,1,60,31,0.0077339394733233,123,0.19288791716098785
Adagrad,30,2,23,1,45,29,0.0078613929250958,45,0.23048283159732819
Adagrad,28,1,22,2,62,30,0.0090144572810418,57,0.13224700093269348
Adagrad,26,1,17,2,39,30,0.0078452091590817,116,0.2801685333251953
RMSprop,31,2,24,1,33,28,0.0071499432571609,50,0.08027920126914978
Adam,22,2,29,2,40,17,0.0007041986434753,110,0.06176229193806648
RMSprop,30,2,17,1,37,21,0.007133037185215,77,0.06383016705513
Adadelta,30,1,24,1,50,26,0.0045539601110621,52,1.8637570142745972
Adam,31,1,22,1,56,28,0.0086609053362085,75,0.20447330176830292
AdamW,24,1,17,1,37,18,0.0048293058930775,121,0.27609872817993164
Adamax,30,1,30,2,39,20,0.0004430833834569,116,0.20782718062400818
Adam,28,1,16,2,35,24,0.0006505670506097,42,0.0960191860795021
Adadelta,17,1,22,2,49,31,0.0039240654606077,117,2.137420415878296
AdamW,29,2,18,1,61,19,0.0004765277598726,95,0.09942583739757538
Adam,23,2,19,1,49,21,0.0003101579533341,45,0.10183513909578323
Nadam,19,2,24,1,32,19,0.0080125580922487,74,0.06040853261947632
RMSprop,22,2,22,1,35,26,0.0040795102646327,94,0.0445617139339447
Adagrad,18,1,28,2,51,20,0.0031594816415115,56,0.33832481503486633
AdamW,27,2,17,2,37,25,0.0011802902620316,80,0.04573703929781914
SGD,31,2,26,2,55,16,0.0091630499601478,99,0.22252482175827026
Adadelta,18,2,18,2,36,19,0.0034345948828903,107,2.066314458847046
